Activity Date,Process Date,Settle Date,Instrument,Description,Trans Code,Quantity,Price,Amount
2023-12-04,2023-12-04,,BSX,BSX 2023-12-08 put 56.0000,STC,,,0
2023-12-04,2023-12-04,,HOOD,HOOD 2023-12-08 call 9.5000,STC,,,0
2023-12-04,2023-12-04,2023-12-05,NVDA,NVDA 2023-12-08 put 452.5000,BTO,2.00000,5.90000000,1180
2023-12-04,2023-12-04,2023-12-05,NFLX,NFLX 2023-12-08 put 450.0000,STC,1.00000,2.80000000,280
2023-12-04,2023-12-04,,BSX,BSX 2023-12-08 put 56.0000,STC,,,0
2023-12-04,2023-12-04,2023-12-05,HOOD,HOOD 2023-12-08 call 9.5000,STC,2.00000,0.25000000,500
2023-12-04,2023-12-04,2023-12-05,SNAP,SNAP 2023-12-08 call 14.0000,STC,1.00000,0.40000000,1200
2023-12-04,2023-12-04,2023-12-05,NVDA,NVDA 2023-12-08 put 452.5000,STC,2.00000,7.50000000,1500
2023-12-04,2023-12-04,2023-12-05,TSLA,TSLA 2023-12-08 put 235.0000,BTO,2.00000,4.60000000,920
2023-12-04,2023-12-04,2023-12-05,NKE,NKE 2023-12-08 call 114.0000,BTO,8.00000,1.18000000,944
2023-12-04,2023-12-04,2023-12-05,TSLA,TSLA 2023-12-08 put 232.5000,BTO,2.00000,3.60000000,720
2023-12-04,2023-12-04,,BSX,BSX 2023-12-08 put 56.0000,STC,,,0
2023-12-04,2023-12-04,2023-12-05,TSLA,TSLA 2023-12-08 put 232.5000,STC,2.00000,4.00000000,800
2023-12-04,2023-12-04,2023-12-05,NKE,NKE 2023-12-08 call 114.0000,STC,1.00000,1.50000000,1200
2023-12-04,2023-12-04,,META,META 2023-12-08 put 310.0000,STC,,,0
2023-12-04,2023-12-04,,TSLA,TSLA 2023-12-08 put 235.0000,STC,,,0
2023-12-05,2023-12-05,,HOOD,HOOD 2023-12-08 call 10.0000,STC,,,0
2023-12-05,2023-12-05,,ORCL,ORCL 2023-12-08 put 114.0000,STC,,,0
2023-12-05,2023-12-05,,AAPL,AAPL 2023-12-08 put 192.5000,STC,,,0
2023-12-05,2023-12-05,,BSX,BSX 2023-12-08 put 56.0000,STC,,,0
2023-12-05,2023-12-05,,BSX,BSX 2023-12-08 put 54.5000,BTO,,,0
2023-12-05,2023-12-05,2023-12-06,ORCL,ORCL 2023-12-08 put 114.0000,STC,5.00000,0.98000000,490
2023-12-05,2023-12-05,,ORCL,ORCL 2023-12-08 put 114.0000,STC,,,0
2023-12-05,2023-12-05,2023-12-06,ORCL,ORCL 2023-12-08 put 113.0000,BTO,10.00000,0.58000000,580
2023-12-05,2023-12-05,,SNAP,SNAP 2023-12-08 call 15.0000,STC,,,0
2023-12-05,2023-12-05,,T,T 2023-12-08 call 17.5000,STC,,,0
2023-12-05,2023-12-05,2023-12-06,HOOD,HOOD 2023-12-08 call 10.0000,STC,16.00000,0.40000000,800
2023-12-05,2023-12-05,2023-12-06,TSLA,TSLA 2023-12-08 put 230.0000,BTO,1.00000,1.29000000,387
2023-12-05,2023-12-05,,TSLA,TSLA 2023-12-08 put 230.0000,STC,,,0
2023-12-05,2023-12-05,2023-12-06,SNAP,SNAP 2023-12-08 call 15.0000,STC,15.00000,0.16000000,240
2023-12-05,2023-12-05,,META,META 2023-12-08 put 310.0000,STC,,,0
2023-12-05,2023-12-05,2023-12-06,BSX,BSX 2023-12-08 call 55.0000,BTO,10.00000,0.45000000,450
2023-12-05,2023-12-05,,FERG,FERG 2023-12-15 call 175.0000,STC,,,0
2023-12-05,2023-12-05,2023-12-06,ORCL,ORCL 2023-12-08 put 114.0000,BTO,5.00000,0.81000000,405
2023-12-05,2023-12-05,,T,T 2023-12-08 call 17.5000,STC,,,0
2023-12-05,2023-12-05,,ADBE,ADBE 2023-12-08 put 590.0000,STC,,,0
2023-12-05,2023-12-05,,TSLA,TSLA 2023-12-08 put 232.5000,STC,,,0
2023-12-05,2023-12-05,,SNAP,SNAP 2023-12-08 call 15.0000,STC,,,0
2023-12-05,2023-12-05,2023-12-06,T,T 2023-12-08 call 17.5000,BTO,4.00000,0.06000000,300
2023-12-05,2023-12-05,2023-12-06,ADBE,ADBE 2023-12-08 put 590.0000,BTO,1.00000,5.40000000,1080
2023-12-05,2023-12-05,2023-12-06,RBLX,RBLX 2023-12-08 call 41.5000,BTO,3.00000,0.66000000,198
2023-12-05,2023-12-05,2023-12-06,FERG,FERG 2023-12-15 call 175.0000,BTO,2.00000,1.60000000,320
2023-12-05,2023-12-05,2023-12-06,DIS,DIS 2023-12-08 put 91.0000,BTO,5.00000,0.71000000,355
2023-12-05,2023-12-05,2023-12-06,CCL,CCL 2023-12-08 call 16.5000,STC,8.00000,0.30000000,240
2023-12-05,2023-12-05,2023-12-06,DIS,DIS 2023-12-08 put 91.0000,STC,2.00000,1.00000000,500
2023-12-05,2023-12-05,2023-12-06,TSLA,TSLA 2023-12-08 call 247.5000,STC,1.00000,3.45000000,345
2023-12-05,2023-12-05,,BSX,BSX 2023-12-08 put 56.0000,STC,,,0
2023-12-05,2023-12-05,2023-12-06,HOOD,HOOD 2023-12-08 call 10.0000,BTO,19.00000,0.29000000,580
2023-12-05,2023-12-05,,PUBM,PUBM 2023-12-15 call 17.5000,STC,,,0
2023-12-05,2023-12-05,,BSX,BSX 2023-12-08 put 56.0000,STC,,,0
2023-12-05,2023-12-05,,TSLA,TSLA 2023-12-08 put 235.0000,STC,,,0
2023-12-05,2023-12-05,,RBLX,RBLX 2023-12-08 call 41.5000,STC,,,0
2023-12-05,2023-12-05,,HOOD,HOOD 2023-12-08 call 10.0000,STC,,,0
2023-12-05,2023-12-05,2023-12-06,SNAP,SNAP 2023-12-08 call 15.0000,BTO,5.00000,0.13000000,1300
2023-12-05,2023-12-05,2023-12-06,AAPL,AAPL 2023-12-08 put 192.5000,BTO,5.00000,0.71000000,355
2023-12-05,2023-12-05,,T,T 2023-12-08 call 17.5000,STC,,,0
2023-12-05,2023-12-05,2023-12-06,TSLA,TSLA 2023-12-08 call 247.5000,BTO,1.00000,3.75000000,375
2023-12-05,2023-12-05,,PUBM,PUBM 2023-12-15 call 17.5000,STC,,,0
2023-12-06,2023-12-06,2023-12-07,NVDA,NVDA 2023-12-08 put 462.5000,BTO,1.00000,4.50000000,450
2023-12-06,2023-12-06,2023-12-07,NVDA,NVDA 2023-12-08 put 462.5000,STC,1.00000,5.30000000,530
2023-12-06,2023-12-06,,BSX,BSX 2023-12-08 call 55.0000,STC,,,0
2023-12-06,2023-12-06,2023-12-07,BSX,BSX 2023-12-08 call 55.0000,STC,10.00000,0.40000000,400
2023-12-06,2023-12-06,2023-12-07,SNAP,SNAP 2023-12-08 put 14.5000,BTO,20.00000,0.10000000,200
2023-12-06,2023-12-06,,ADBE,ADBE 2023-12-08 put 590.0000,STC,,,0
2023-12-06,2023-12-06,,DIS,DIS 2023-12-08 call 92.0000,STC,,,0
2023-12-06,2023-12-06,,DIS,DIS 2023-12-08 call 92.0000,STC,,,0
2023-12-06,2023-12-06,,AAPL,AAPL 2023-12-08 put 192.5000,STC,,,0
2023-12-06,2023-12-06,,PUBM,PUBM 2023-12-15 call 17.5000,STC,,,0
2023-12-06,2023-12-06,2023-12-07,DIS,DIS 2023-12-08 call 92.0000,BTO,8.00000,0.56000000,448
2023-12-06,2023-12-06,,BSX,BSX 2023-12-08 call 55.0000,STC,,,0
2023-12-06,2023-12-06,2023-12-07,FERG,FERG 2023-12-15 call 175.0000,STC,2.00000,2.30000000,460
2023-12-06,2023-12-06,2023-12-07,CRM,CRM 2023-12-08 call 255.0000,BTO,4.00000,1.17000000,468
2023-12-06,2023-12-06,2023-12-07,SNAP,SNAP 2023-12-08 call 15.0000,STC,21.00000,0.30000000,2550
2023-12-06,2023-12-06,2023-12-07,ORCL,ORCL 2023-12-08 put 113.0000,STC,10.00000,0.60000000,600
2023-12-06,2023-12-06,,RBLX,RBLX 2023-12-08 call 41.5000,STC,,,0
2023-12-06,2023-12-06,,FERG,FERG 2023-12-15 call 175.0000,STC,,,0
2023-12-06,2023-12-06,,PLTR,PLTR 2023-12-08 put 17.5000,BTO,,,0
2023-12-06,2023-12-06,,AAPL,AAPL 2023-12-08 put 192.5000,STC,,,0
2023-12-06,2023-12-06,,T,T 2023-12-08 call 17.5000,STC,,,0
2023-12-06,2023-12-06,,ADBE,ADBE 2023-12-08 put 590.0000,STC,,,0
2023-12-06,2023-12-06,,SNAP,SNAP 2023-12-08 put 14.5000,BTO,,,0
2023-12-07,2023-12-07,,CHPT,CHPT 2023-12-08 call 2.0000,STC,,,0
2023-12-07,2023-12-08,,CHPT,CHPT 2023-12-08 call 2.0000,STC,,,0
2023-12-07,2023-12-07,,BSX,BSX 2023-12-08 put 56.0000,STC,,,0
2023-12-07,2023-12-07,2023-12-08,META,META 2023-12-15 put 325.0000,BTO,1.00000,4.90000000,490
2023-12-07,2023-12-07,,CRM,CRM 2023-12-08 call 255.0000,STC,,,0
2023-12-07,2023-12-07,,SNAP,SNAP 2023-12-08 put 14.5000,STC,,,0
2023-12-07,2023-12-07,,ADBE,ADBE 2023-12-08 put 590.0000,STC,,,0
2023-12-07,2023-12-07,,PUBM,PUBM 2023-12-15 call 17.5000,STC,,,0
2023-12-07,2023-12-07,,T,T 2023-12-08 call 17.5000,STC,,,0
2023-12-07,2023-12-07,2023-12-08,GOOG,GOOG 2023-12-08 call 138.0000,BTO,2.00000,1.46000000,292
2023-12-07,2023-12-07,2023-12-08,CHPT,CHPT 2023-12-08 call 2.0000,BTO,50.00000,0.24000000,1200
2023-12-07,2023-12-07,,SNAP,SNAP 2023-12-08 put 14.5000,STC,,,0
2023-12-07,2023-12-07,2023-12-08,DIS,DIS 2023-12-08 call 92.0000,STC,7.00000,0.59000000,472
2023-12-07,2023-12-07,,DIS,DIS 2023-12-08 call 92.0000,STC,,,0
2023-12-07,2023-12-07,2023-12-08,AAPL,AAPL 2023-12-08 put 195.0000,BTO,1.00000,1.03000000,206
2023-12-08,2023-12-08,2023-12-11,UBER,UBER 2023-12-15 put 61.0000,BTO,4.00000,0.73000000,292
2023-12-08,2023-12-08,,AUR,AUR 2023-12-15 call 2.5000,BTO,,,0
2023-12-08,2023-12-08,2023-12-11,UBER,UBER 2023-12-15 put 61.0000,BTO,5.00000,0.75000000,375
2023-12-08,2023-12-08,,AAPL,AAPL 2023-12-08 put 195.0000,STC,,,0
2023-12-08,2023-12-08,,SNAP,SNAP 2023-12-15 put 15.0000,STC,,,0
2023-12-08,2023-12-08,,TSLA,TSLA 2023-12-08 put 230.0000,STC,,,0
2023-12-08,2023-12-08,,T,T 2023-12-08 call 17.5000,STC,,,0
2023-12-08,2023-12-08,,TSLA,TSLA 2023-12-08 put 235.0000,STC,,,0
2023-12-08,2023-12-08,,AAPL,AAPL 2023-12-08 put 192.5000,STC,,,0
2023-12-08,2023-12-08,2023-12-11,HOOD,HOOD 2023-12-15 call 12.0000,BTO,50.00000,0.33000000,1650
2023-12-08,2023-12-08,2023-12-11,AAPL,AAPL 2023-12-08 put 195.0000,STC,2.00000,0.01000000,2
2023-12-08,2023-12-08,,ADBE,ADBE 2023-12-08 put 590.0000,STC,,,0
2023-12-08,2023-12-08,,TSLA,TSLA 2023-12-08 put 232.5000,STC,,,0
2023-12-08,2023-12-08,,TSLA,TSLA 2023-12-08 put 230.0000,STC,,,0
2023-12-08,2023-12-08,,HOOD,HOOD 2023-12-15 call 12.5000,BTO,,,0
2023-12-08,2023-12-08,,CDNA,CDNA 2023-12-15 call 10.0000,BTO,,,0
2023-12-08,2023-12-08,,META,META 2023-12-08 put 310.0000,STC,,,0
2023-12-08,2023-12-08,2023-12-11,GOOG,GOOG 2023-12-08 call 138.0000,STC,2.00000,0.01000000,2
2023-12-08,2023-12-08,2023-12-11,TSLA,TSLA 2023-12-15 call 245.0000,BTO,1.00000,5.74000000,574
2023-12-08,2023-12-08,,CRM,CRM 2023-12-08 call 255.0000,STC,,,0
2023-12-08,2023-12-08,2023-12-11,RBLX,RBLX 2023-12-08 call 41.5000,STC,3.00000,0.80000000,240
2023-12-08,2023-12-08,2023-12-11,BSX,BSX 2023-12-08 put 56.0000,STC,5.00000,1.20000000,600
2023-12-08,2023-12-08,,META,META 2023-12-15 put 325.0000,STC,,,0
2023-12-08,2023-12-08,2023-12-11,PUBM,PUBM 2023-12-15 call 17.5000,STC,10.00000,0.35000000,350
2023-12-08,2023-12-08,,ADBE,ADBE 2023-12-08 put 590.0000,STC,,,0
2023-12-08,2023-12-08,,GOOG,GOOG 2023-12-08 call 138.0000,STC,,,0
2023-12-08,2023-12-08,,GOOG,GOOG 2023-12-08 call 138.0000,STC,,,0
2023-12-08,2023-12-08,2023-12-11,CHPT,CHPT 2023-12-15 put 2.0000,BTO,30.00000,0.05000000,500
2023-12-08,2023-12-08,2023-12-11,SNAP,SNAP 2023-12-15 put 15.0000,BTO,10.00000,0.32000000,320
2023-12-08,2023-12-08,2023-12-11,CHPT,CHPT 2023-12-08 call 2.0000,STC,50.00000,0.27000000,1350
2023-12-08,2023-12-08,2023-12-11,XOM,XOM 2023-12-15 put 99.0000,BTO,5.00000,1.15000000,575
2023-12-08,2023-12-08,,CHPT,CHPT 2023-12-15 put 2.0000,STC,,,0
2023-12-08,2023-12-08,,XOM,XOM 2023-12-15 put 99.0000,STC,,,0
2023-12-08,2023-12-08,2023-12-11,XOM,XOM 2023-12-15 put 99.0000,STC,5.00000,1.29000000,645
2023-12-08,2023-12-08,,CHPT,CHPT 2023-12-15 put 2.0000,STC,,,0
2023-12-08,2023-12-08,,SNAP,SNAP 2023-12-15 put 15.0000,STC,,,0
2023-12-08,2023-12-08,2023-12-11,CRM,CRM 2023-12-15 call 252.5000,BTO,1.00000,2.77000000,554
2023-12-08,2023-12-08,,AAPL,AAPL 2023-12-08 put 195.0000,STC,,,0
2023-12-11,2023-12-11,,XOM,XOM 2023-12-15 put 98.0000,STC,,,0
2023-12-11,2023-12-11,,CRM,CRM 2023-12-15 call 252.5000,STC,,,0
2023-12-11,2023-12-11,,AMZN,AMZN 2023-12-15 call 148.0000,STC,,,0
2023-12-11,2023-12-11,,CRM,CRM 2023-12-15 call 252.5000,STC,,,0
2023-12-11,2023-12-11,2023-12-12,GS,GS 2023-12-15 call 350.0000,BTO,1.00000,4.15000000,415
2023-12-11,2023-12-11,2023-12-12,NVDA,NVDA 2023-12-15 put 462.5000,STC,1.00000,9.50000000,950
2023-12-11,2023-12-11,2023-12-12,TSLA,TSLA 2023-12-15 put 237.5000,BTO,2.00000,4.60000000,920
2023-12-11,2023-12-11,2023-12-12,NFLX,NFLX 2023-12-15 put 465.0000,BTO,1.00000,5.10000000,510
2023-12-11,2023-12-11,2023-12-12,META,META 2023-12-15 put 325.0000,STC,1.00000,5.50000000,550
2023-12-11,2023-12-11,2023-12-12,NVDA,NVDA 2023-12-15 put 462.5000,BTO,1.00000,6.60000000,660
2023-12-11,2023-12-11,2023-12-12,SNAP,SNAP 2023-12-15 put 15.0000,STC,10.00000,0.18000000,180
2023-12-11,2023-12-11,2023-12-12,TSLA,TSLA 2023-12-15 call 245.0000,STC,1.00000,2.55000000,255
2023-12-11,2023-12-11,,CRM,CRM 2023-12-15 call 252.5000,STC,,,0
2023-12-11,2023-12-11,2023-12-12,XOM,XOM 2023-12-15 put 98.0000,BTO,7.00000,0.67000000,469
2023-12-11,2023-12-11,,SNAP,SNAP 2023-12-15 call 16.0000,BTO,,,0
2023-12-11,2023-12-11,2023-12-12,AMZN,AMZN 2023-12-15 call 148.0000,BTO,2.00000,1.06000000,212
2023-12-11,2023-12-11,2023-12-12,NVDA,NVDA 2023-12-15 call 477.5000,BTO,1.00000,7.15000000,715
2023-12-11,2023-12-11,2023-12-12,SNAP,SNAP 2023-12-15 call 16.0000,BTO,1.00000,0.27000000,540
2023-12-11,2023-12-11,,HOOD,HOOD 2023-12-15 call 11.0000,BTO,,,0
2023-12-11,2023-12-11,,HOOD,HOOD 2023-12-15 call 11.0000,BTO,,,0
2023-12-11,2023-12-11,,HOOD,HOOD 2023-12-15 call 11.0000,BTO,,,0
2023-12-11,2023-12-11,,HOOD,HOOD 2023-12-15 call 11.0000,BTO,,,0
2023-12-11,2023-12-11,2023-12-12,HOOD,HOOD 2023-12-15 call 11.0000,BTO,10.00000,0.80000000,800
2023-12-11,2023-12-11,,SNAP,SNAP 2023-12-15 call 16.0000,STC,,,0
2023-12-11,2023-12-11,,META,META 2023-12-15 put 322.5000,BTO,,,0
2023-12-12,2023-12-12,2023-12-13,UBER,UBER 2023-12-15 call 63.0000,BTO,2.00000,0.83000000,166
2023-12-12,2023-12-12,2023-12-13,GS,GS 2023-12-15 call 350.0000,STC,1.00000,4.50000000,450
2023-12-12,2023-12-12,,SNAP,SNAP 2023-12-15 call 16.0000,STC,,,0
2023-12-12,2023-12-12,2023-12-13,CRM,CRM 2023-12-15 call 252.5000,STC,2.00000,4.50000000,900
2023-12-12,2023-12-12,2023-12-13,AMZN,AMZN 2023-12-15 call 147.0000,BTO,1.00000,1.51000000,151
2023-12-12,2023-12-12,2023-12-13,RIVN,RIVN 2023-12-15 call 18.0000,BTO,7.00000,0.65000000,455
2023-12-12,2023-12-12,2023-12-13,SNAP,SNAP 2023-12-15 put 15.5000,BTO,50.00000,0.35000000,1750
2023-12-12,2023-12-12,,SNAP,SNAP 2023-12-15 put 15.5000,BTO,,,0
2023-12-12,2023-12-12,2023-12-13,NFLX,NFLX 2023-12-15 put 465.0000,STC,1.00000,7.80000000,780
2023-12-12,2023-12-12,,XOM,XOM 2023-12-15 put 98.0000,STC,,,0
2023-12-12,2023-12-12,2023-12-13,TSLA,TSLA 2023-12-15 put 237.5000,STC,2.00000,5.90000000,1180
2023-12-12,2023-12-12,,XOM,XOM 2023-12-15 put 98.0000,STC,,,0
2023-12-12,2023-12-12,2023-12-13,XOM,XOM 2023-12-15 put 98.0000,STC,3.00000,0.90000000,630
2023-12-13,2023-12-13,2023-12-14,NVDA,NVDA 2023-12-15 put 480.0000,STC,1.00000,6.00000000,600
2023-12-13,2023-12-13,2023-12-14,UBER,UBER 2023-12-15 call 63.0000,STC,2.00000,0.36000000,72
2023-12-13,2023-12-13,,HOOD,HOOD 2023-12-15 call 12.0000,STC,,,0
2023-12-13,2023-12-13,,SNAP,SNAP 2023-12-15 put 15.5000,STC,,,0
2023-12-13,2023-12-13,2023-12-14,MSFT,MSFT 2023-12-15 put 372.5000,STC,4.00000,2.50000000,1000
2023-12-13,2023-12-13,,RIVN,RIVN 2023-12-15 call 18.0000,STC,,,0
2023-12-13,2023-12-13,2023-12-14,AMZN,AMZN 2023-12-15 call 148.0000,STC,2.00000,1.40000000,280
2023-12-13,2023-12-13,2023-12-14,RIVN,RIVN 2023-12-15 call 19.0000,BTO,10.00000,0.24000000,240
2023-12-13,2023-12-13,2023-12-14,RBLX,RBLX 2023-12-15 call 43.5000,STC,4.00000,0.50000000,200
2023-12-13,2023-12-13,2023-12-14,RIVN,RIVN 2023-12-15 call 19.0000,STC,10.00000,0.53000000,530
2023-12-13,2023-12-13,,CHPT,CHPT 2023-12-15 call 2.0000,BTO,,,0
2023-12-13,2023-12-13,,SNAP,SNAP 2023-12-15 call 17.0000,BTO,,,0
2023-12-13,2023-12-13,2023-12-14,SNAP,SNAP 2023-12-15 call 17.0000,BTO,1.00000,0.12000000,24
2023-12-13,2023-12-13,,CHPT,CHPT 2023-12-15 put 2.0000,STC,,,0
2023-12-13,2023-12-13,2023-12-14,RIVN,RIVN 2023-12-15 call 18.0000,STC,7.00000,0.72000000,504
2023-12-13,2023-12-13,,CHPT,CHPT 2023-12-15 put 2.0000,STC,,,0
2023-12-13,2023-12-13,2023-12-14,AVGO,AVGO 2023-12-15 call 1090.0000,STC,1.00000,15.00000000,1500
2023-12-13,2023-12-13,,UBER,UBER 2023-12-15 put 61.0000,STC,,,0
2023-12-13,2023-12-13,,XOM,XOM 2023-12-15 put 99.0000,STC,,,0
2023-12-13,2023-12-13,2023-12-14,RBLX,RBLX 2023-12-15 call 43.5000,BTO,4.00000,0.27000000,108
2023-12-13,2023-12-13,2023-12-14,AMZN,AMZN 2023-12-15 call 147.0000,STC,1.00000,2.62000000,262
2023-12-13,2023-12-13,,SNAP,SNAP 2023-12-15 call 16.0000,STC,,,0
2023-12-13,2023-12-13,2023-12-14,NVDA,NVDA 2023-12-15 call 477.5000,STC,1.00000,8.20000000,820
2023-12-13,2023-12-13,,AMZN,AMZN 2023-12-15 call 148.0000,STC,,,0
2023-12-13,2023-12-13,2023-12-14,SNAP,SNAP 2023-12-15 call 16.0000,STC,19.00000,0.34000000,680
2023-12-13,2023-12-13,2023-12-14,XOM,XOM 2023-12-15 put 98.0000,BTO,8.00000,0.69000000,552
2023-12-13,2023-12-13,,SPXL,SPXL 2023-12-15 call 97.0000,BTO,,,0
2023-12-13,2023-12-13,,UBER,UBER 2023-12-15 call 63.0000,STC,,,0
2023-12-13,2023-12-13,2023-12-14,XOM,XOM 2023-12-15 put 99.0000,BTO,3.00000,1.26000000,378
2023-12-13,2023-12-13,2023-12-14,NVDA,NVDA 2023-12-15 put 480.0000,BTO,1.00000,4.60000000,460
2023-12-13,2023-12-13,2023-12-14,SPXL,SPXL 2023-12-15 call 97.0000,STC,2.00000,2.00000000,400
2023-12-13,2023-12-13,2023-12-14,MSFT,MSFT 2023-12-15 put 372.5000,BTO,4.00000,2.00000000,800
2023-12-13,2023-12-13,,AVGO,AVGO 2023-12-15 call 1090.0000,BTO,,,0
2023-12-13,2023-12-13,2023-12-14,AVGO,AVGO 2023-12-15 call 1090.0000,BTO,1.00000,12.10000000,1210
2023-12-13,2023-12-13,2023-12-14,SPXL,SPXL 2023-12-15 call 97.0000,BTO,1.00000,1.30000000,260
2023-12-14,2023-12-14,2023-12-15,NVDA,NVDA 2023-12-15 put 482.5000,STC,3.00000,7.05000000,2115
2023-12-14,2023-12-14,2023-12-15,META,META 2023-12-15 put 332.5000,STC,1.00000,4.00000000,400
2023-12-14,2023-12-14,2023-12-15,META,META 2023-12-15 put 330.0000,STC,5.00000,2.48000000,1240
2023-12-14,2023-12-14,,NVDA,NVDA 2023-12-15 put 480.0000,STC,,,0
2023-12-14,2023-12-14,2023-12-15,NVDA,NVDA 2023-12-15 put 480.0000,STC,1.00000,5.50000000,550
2023-12-14,2023-12-14,,NFLX,NFLX 2023-12-15 put 465.0000,BTO,,,0
2023-12-14,2023-12-14,,SNAP,SNAP 2023-12-15 put 16.0000,BTO,,,0
2023-12-14,2023-12-14,2023-12-15,NFLX,NFLX 2023-12-15 put 465.0000,BTO,3.00000,2.80000000,840
2023-12-14,2023-12-14,,NFLX,NFLX 2023-12-15 put 465.0000,STC,,,0
2023-12-14,2023-12-14,2023-12-15,SNAP,SNAP 2023-12-15 put 16.0000,BTO,102.00000,0.06000000,648
2023-12-14,2023-12-14,,HOOD,HOOD 2023-12-15 call 11.0000,STC,,,0
2023-12-14,2023-12-14,,HOOD,HOOD 2023-12-15 call 11.0000,STC,,,0
2023-12-14,2023-12-14,2023-12-15,RIVN,RIVN 2023-12-15 put 21.5000,BTO,10.00000,0.26000000,260
2023-12-14,2023-12-14,,NFLX,NFLX 2023-12-15 put 465.0000,BTO,,,0
2023-12-14,2023-12-14,2023-12-15,NVDA,NVDA 2023-12-15 put 480.0000,BTO,1.00000,3.05000000,305
2023-12-14,2023-12-14,,SNAP,SNAP 2023-12-15 call 17.0000,STC,,,0
2023-12-14,2023-12-14,2023-12-15,CCL,CCL 2023-12-15 call 19.0000,STC,15.00000,0.28000000,420
2023-12-14,2023-12-14,2023-12-15,TSLA,TSLA 2023-12-15 call 245.0000,BTO,2.00000,2.53000000,506
2023-12-14,2023-12-14,,SNAP,SNAP 2023-12-15 call 17.0000,STC,,,0
2023-12-14,2023-12-14,,HOOD,HOOD 2023-12-15 call 11.0000,STC,,,0
2023-12-14,2023-12-14,2023-12-15,META,META 2023-12-15 put 332.5000,BTO,1.00000,2.65000000,265
2023-12-14,2023-12-14,2023-12-15,CCL,CCL 2023-12-15 call 19.0000,BTO,6.00000,0.24000000,360
2023-12-14,2023-12-14,,NVDA,NVDA 2023-12-15 put 482.5000,BTO,,,0
2023-12-14,2023-12-14,,META,META 2023-12-15 put 330.0000,BTO,,,0
2023-12-14,2023-12-14,,HOOD,HOOD 2023-12-15 call 12.0000,STC,,,0
2023-12-14,2023-12-14,2023-12-15,NVDA,NVDA 2023-12-15 put 482.5000,BTO,3.00000,4.40000000,1320
2023-12-14,2023-12-14,2023-12-15,TSLA,TSLA 2023-12-15 call 245.0000,STC,2.00000,6.20000000,1240
2023-12-14,2023-12-14,,META,META 2023-12-15 put 330.0000,STC,,,0
2023-12-14,2023-12-14,2023-12-15,SNAP,SNAP 2023-12-15 call 17.0000,STC,2.00000,0.26000000,52
2023-12-14,2023-12-14,2023-12-15,RIVN,RIVN 2023-12-15 put 21.0000,BTO,17.00000,0.36000000,612
2023-12-14,2023-12-14,,CCL,CCL 2023-12-15 call 19.0000,STC,,,0
2023-12-14,2023-12-14,2023-12-15,META,META 2023-12-15 put 330.0000,BTO,1.00000,2.10000000,1050
2023-12-15,2023-12-15,,UBER,UBER 2023-12-15 put 61.0000,STC,,,0
2023-12-15,2023-12-15,2023-12-18,HOOD,HOOD 2023-12-15 call 11.0000,STC,2.00000,0.60000000,120
2023-12-15,2023-12-15,,HOOD,HOOD 2023-12-15 call 11.0000,STC,,,0
2023-12-15,2023-12-15,,HOOD,HOOD 2023-12-15 call 12.0000,STC,,,0
2023-12-15,2023-12-15,,HOOD,HOOD 2023-12-15 call 12.0000,STC,,,0
2023-12-15,2023-12-15,,HOOD,HOOD 2023-12-15 call 12.0000,STC,,,0
2023-12-15,2023-12-15,,XOM,XOM 2023-12-15 put 99.0000,STC,,,0
2023-12-15,2023-12-15,,HOOD,HOOD 2023-12-15 call 12.0000,STC,,,0
2023-12-15,2023-12-15,,SNAP,SNAP 2023-12-15 put 15.5000,STC,,,0
2023-12-15,2023-12-15,,RIVN,RIVN 2023-12-15 put 21.0000,STC,,,0
2023-12-15,2023-12-15,,HOOD,HOOD 2023-12-15 call 11.0000,STC,,,0
2023-12-15,2023-12-15,,XOM,XOM 2023-12-15 put 99.0000,STC,,,0
2023-12-15,2023-12-15,2023-12-18,HOOD,HOOD 2023-12-15 call 11.0000,STC,8.00000,0.65000000,520
2023-12-15,2023-12-15,,HOOD,HOOD 2023-12-15 call 12.0000,STC,,,0
2023-12-15,2023-12-15,,RIVN,RIVN 2023-12-15 put 22.5000,STC,,,0
2023-12-15,2023-12-15,2023-12-18,RIVN,RIVN 2023-12-15 put 22.5000,STC,5.00000,0.03000000,90
2023-12-15,2023-12-15,,HOOD,HOOD 2023-12-15 call 11.0000,STC,,,0
2023-12-15,2023-12-15,,HOOD,HOOD 2023-12-15 call 12.0000,STC,,,0
2023-12-15,2023-12-15,,XOM,XOM 2023-12-15 put 99.0000,STC,,,0
2023-12-15,2023-12-15,,RIVN,RIVN 2023-12-15 put 22.5000,STC,,,0
2023-12-15,2023-12-15,,SNAP,SNAP 2023-12-15 put 15.5000,STC,,,0
2023-12-15,2023-12-15,,XOM,XOM 2023-12-15 put 98.0000,STC,,,0
2023-12-15,2023-12-15,2023-12-18,AMZN,AMZN 2023-12-22 call 149.0000,BTO,1.00000,1.96000000,1960
2023-12-15,2023-12-15,2023-12-18,NVDA,NVDA 2023-12-22 call 490.0000,BTO,2.00000,8.35000000,1670
2023-12-15,2023-12-15,,AMZN,AMZN 2023-12-22 call 149.0000,STC,,,0
2023-12-15,2023-12-15,2023-12-18,NVDA,NVDA 2023-12-22 call 490.0000,STC,2.00000,9.00000000,1800
